timestamp	GenVariableOMCostsInTP	FuelCostsPerTP	PurchasedPowerCost	NonEnergyCharge
20200327	0	0	652.112	314.326
20200327	0	0	628.622	303.004
20200327	0	0	629.55	303.451
20200327	0	0	626.079	301.778
20200327	0	0	622.326	299.969
20200327	0	0	613.81	295.864
20200327	0	0	612.357	295.164
20200327	0	0	604.567	291.409
20200327	0	0	599.038	288.744
20200327	0	0	596.011	287.285
20200327	0	0	594.235	286.429
20200331	0	0	573.933	276.643
20200331	0	0	553.349	266.721
20200331	0	0	541.967	261.235
20200331	0	0	538.012	259.329
20200331	0	0	534.985	257.869
20200331	0	0	532.765	256.799
20200331	0	0	528.204	254.601
20200331	0	0	528.043	254.523
20200331	0	0	522.836	252.014
20200331	0	0	517.952	249.66
20200331	0	0	516.701	249.057
20200331	0	0	517.266	249.329
20200331	0	0	515.773	248.609
20200331	0	0	508.871	245.282
20200331	0	0	501.364	241.664
20200331	0	0	503.301	242.598
20200331	0	0	500.759	241.372
20200331	0	0	498.418	240.244
20200331	0	0	501.606	241.781
20200331	0	0	506.086	243.94
20200331	0	0	502.454	242.189
20200331	0	0	518.921	250.127
20200331	0	0	534.904	257.831
20200331	0	0	536.074	258.395
20200331	0	0	527.76	254.387
20200331	0	0	544.752	262.577
20200331	0	0	547.698	263.998
20200331	0	0	540.763	260.655
20200331	0	0	542.788	261.631
20200331	0	0	535.204	257.975
20200331	0	0	538.034	259.339
20200331	0	0	528.869	254.922
20200331	0	0	525.193	253.15
20200331	0	0	530.646	255.778
20200331	0	0	538.603	259.613
20200331	0	0	539.742	260.162
20200331	0	0	534.101	257.443
20200331	0	0	537.196	258.935
20200331	0	0	536.699	258.696
20200331	0	0	542.5	261.492
20200331	0	0	542.812	261.642
20200331	0	0	542.351	261.42
20200331	0	0	543.424	261.937
20200331	0	0	544.404	262.41
20200331	0	0	550.873	265.528
20200331	0	0	552.73	266.423
20200331	0	0	560.52	270.178
20200331	0	0	561.004	270.411
20200331	0	0	563.708	271.715
20200331	0	0	569.722	274.613
20200331	0	0	570.771	275.119
20200331	0	0	569.561	274.535
20200331	0	0	575.817	277.551
20200331	0	0	575.938	277.609
20200331	0	0	573.274	276.325
20200331	0	0	572.547	275.975
20200331	0	0	585.261	282.103
20200331	0	0	579.742	279.443
20200331	0	0	583.991	281.491
20200331	0	0	580.618	279.865
20200331	0	0	577.931	278.57
20200331	0	0	586.716	282.804
20200331	0	0	590.698	284.724
20200331	0	0	588.149	283.495
20200331	0	0	582.815	280.924
20200331	0	0	580.685	279.898
20200331	0	0	582.793	280.913
20200331	0	0	587.723	283.29
20200331	0	0	586.842	282.865
20200331	0	0	585.661	282.296
20200331	0	0	590.333	284.548
20200331	0	0	596.1	287.328
20200331	0	0	604.047	291.158
20200331	0	0	603.836	291.057
20200331	0	0	607.662	292.901
20200331	0	0	602.745	290.531
20200331	0	0	604.486	291.37
20200331	0	0	603.719	291
20200331	0	0	606.06	292.129
20200331	0	0	604.607	291.428
20200331	0	0	603.639	290.962
20200331	0	0	603.921	291.098
20200331	0	0	596.939	287.732
20200331	0	0	596.898	287.713
20200331	0	0	594.88	286.74
20200331	0	0	582.126	280.592
20200331	0	0	572.319	275.865
20200331	0	0	572.763	276.079
